120 myangat 3 uruu mastertai 2 tagttai	3 өрөө	270000000.0	68.17 м²	2012	Байгаа	2 тагттай	Хан-Уул	12	3
4 өрөө орон сууц	4 өрөө	2000000000.0	85.0 м²	2016	Байгаа	2 тагттай	Баянзүрх	16	5
2 өрөө байр	2 өрөө	115900000.0	42.31 м²	2016	Байхгүй	1 тагттай	Сонгино Хайрхан	9	8
Сансарт рцнк-н баруун талд автай сайн хааны өргөө хотхонд 3 өрөө байр	3 өрөө	195000000.0	65.4 м²	2022	Байхгүй	1 тагттай	Баянзүрх	16	2
3өрөө	3 өрөө	250000000.0	70.39 м²	2022	Байхгүй	2 тагттай	Хан-Уул	7	4
Хотын төвд 58,4мкв 2 өрөө байр	2 өрөө	197000000.0	59.0 м²	2014	Байхгүй	1 тагттай	Сүхбаатар	12	2
Төгөлдөр апартментад 3 өрөө байр	3 өрөө	118000000.0	62.75 м²	2020	Байхгүй	1 тагттай	Хан-Уул	16	14
Dragonii ard 1 oroo 38.54m2	1 өрөө	107912000.0	38.54 м²	2013	Байхгүй	Тагтгүй	Сонгино Хайрхан	10	1
Худ хүннү 5 өрөө байр	5+ өрөө	715000000.0	161.0 м²	2022	Байхгүй	2 тагттай	Хан-Уул	23	4
Bzd shine ail hudaldaanii tuvtei bairand 2uruu 55m2 bair	2 өрөө	170000000.0	55.0 м²	2017	Байхгүй	1 тагттай	Баянзүрх	16	6
Зайсанд шинэ мөрөөлөл хотхонд 2 өрөө байр	2 өрөө	99000000.0	55.0 м²	2012	Байгаа	1 тагттай	Хан-Уул	9	7
Үйлчилгээний зориулалттай өргөтгөлтэй байр	4 өрөө	756840000.0	81.0 м²	1998	Байхгүй	Тагтгүй	Сүхбаатар	1	1
Iris residences-т 5 өрөө байр	5+ өрөө	380000000.0	159.79 м²	2021	Байгаа	2 тагттай	Хан-Уул	16	8
Сансарт баянцээлийн хойно 2 өрөө байр	2 өрөө	240000000.0	29.0 м²	1989	Байхгүй	1 тагттай	Баянзүрх	5	4
Шинэ хотын захиргаа арцат өргөө хотхонд 2 өрөө	2 өрөө	195732000.0	54.37 м²	2022	Байгаа	1 тагттай	Хан-Уул	13	5
Арцат өргөө хотхонд 51м2 2 өрөө	2 өрөө	145754000.0	51.0 м²	2022	Байхгүй	1 тагттай	Хан-Уул	13	7
Дүхээ төвийн урд 1 өрөө	1 өрөө	120000000.0	40.0 м²	1989	Байхгүй	1 тагттай	Баянгол	9	1
19-р хороололд 3 өрөө	3 өрөө	220000000.0	84.87 м²	2022	Байхгүй	1 тагттай	Хан-Уул	17	16
Рапид хотхонд гал тогоо тусдаа орон сууц 4 өрөө	4 өрөө	756840000.0	104.08 м²	2012	Байгаа	1 тагттай	Хан-Уул	12	2
19-р хороололд 2 өрөө	2 өрөө	115900000.0	52.7 м²	2023	Байхгүй	1 тагттай	Хан-Уул	16	2
2 өрөө	2 өрөө	170000000.0	96.0 м²	2018	Байхгүй	1 тагттай	Баянзүрх	9	4
Шинэ яармаг цогцолбор хороололд 2 өрөө байр	2 өрөө	115900000.0	107.18 м²	2022	Байхгүй	Тагтгүй	Хан-Уул	2	1
Нарныхороололд - д 3 өрөө байр 4 davhart	3 өрөө	380000000.0	105.8 м²	2018	Байхгүй	1 тагттай	Баянгол	12	4
Худ-н 19-н үйлчилгээний төвийн урд	2 өрөө	125000000.0	60.1 м²	2022	Байхгүй	1 тагттай	Хан-Уул	15	11
Баянзүрх дүүрэг түмэннаст хотхонд 65.28мкв 2өрөө	2 өрөө	197000000.0	65.28 м²	2013	Байхгүй	1 тагттай	Баянзүрх	12	11
10р хороололд 2 өрөө байр	2 өрөө	115900000.0	48.0 м²	2012	Байхгүй	Тагтгүй	Баянгол	5	3
Хангарьд сити 1 хотхонд 3 өрөө	3 өрөө	205000000.0	69.75 м²	2021	Байхгүй	1 тагттай	Хан-Уул	13	8
33.76 м2 2 өрөө байр	2 өрөө	170000000.0	33.76 м²	2023	Байхгүй	1 тагттай	Баянзүрх	14	9
Яармагт томьёо сургуулийн эсрэг талд хангарьд сити 2т 103м2 4өрөө	4 өрөө	258375000.0	103.35 м²	2020	Байхгүй	1 тагттай	Хан-Уул	13	10
Ногоон төгөлд 2 өрөө 55m2	2 өрөө	115900000.0	55.0 м²	2010	Байхгүй	1 тагттай	Баянзүрх	12	8
Хотын төв а бүсэд 5-р сургуулийн хажууд 3 өрөө байр	3 өрөө	360000000.0	111.6 м²	2003	Байхгүй	2 тагттай	Чингэлтэй	7	2
3 uruu	3 өрөө	165000000.0	72.09 м²	2022	Байхгүй	1 тагттай	Хан-Уул	10	10
Хүнсний 4-ийн баруун урд могул тауэрт 14 давхарт 70 м.кв 2 өрөө байр	2 өрөө	145754000.0	70.0 м²	2022	Байхгүй	1 тагттай	Сүхбаатар	16	14
Parkside хотхонд 2 өрөө	2 өрөө	170000000.0	52.0 м²	2016	Байхгүй	1 тагттай	Баянзүрх	16	8
Olimp village 44m2 2uruu bair	2 өрөө	115900000.0	44.0 м²	2017	Байхгүй	1 тагттай	Баянзүрх	12	5
Tuul goliin hoino tselmeg hothon	3 өрөө	220000000.0	56.0 м²	2014	Байгаа	Тагтгүй	Хан-Уул	8	2
Зайсан royal green villa хотхонд тансаг зэрэглэлийн 5 өрөө байрыг 2 гражтай нь	4 өрөө	360800000.0	270.0 м²	2010	Байгаа	2 тагттай	Хан-Уул	6	5
Global town-д 3 өрөө байр	3 өрөө	220000000.0	104.5 м²	2023	Байхгүй	1 тагттай	Хан-Уул	22	15
Хотын төв их дэлгүүрийн урд 4 өрөө байр	4 өрөө	311000000.0	104.0 м²	2003	Байгаа	2 тагттай	Сүхбаатар	6	4
2 өрөө орон сууц	2 өрөө	180000000.0	54.0 м²	2023	Байхгүй	1 тагттай	Хан-Уул	13	8
Ханын материалд 2өрөө байр 57м2	2 өрөө	95000000.0	57.0 м²	2016	Байхгүй	1 тагттай	Сонгино Хайрхан	6	2
Схд 1-р хороолол 3 өрөө байр	3 өрөө	229500000000000.0	90000000.0 м²	1998	Байхгүй	2 тагттай	Сонгино Хайрхан	9	4
Бгд 4-р хороолол, Гэмтэлийн эмнэлэгийн ард 55мкв 3 өрөө байр грашийн хамт	3 өрөө	380000000.0	55.0 м²	2010	Байгаа	1 тагттай	Баянгол	12	5
Баганат өргөө хороололд 2 өрөө 46м2	2 өрөө	162400000.0	46.4 м²	2021	Байхгүй	1 тагттай	Баянзүрх	5	4
Дөлгөөн нуур апартмент-3	2 өрөө	80000000.0	48.79 м²	2023	Байхгүй	Тагтгүй	Сүхбаатар	13	13
2 oroo bair	2 өрөө	197000000.0	58.22 м²	2017	Байхгүй	1 тагттай	Сонгино Хайрхан	9	7
Sunset hothond 2 uruu	2 өрөө	99000000.0	48.0 м²	2022	Байхгүй	1 тагттай	Хан-Уул	4	4
Zaisan viilage	3 өрөө	185000000.0	118.0 м²	2014	Байгаа	1 тагттай	Хан-Уул	6	5
Худ зайсан ази фармын бмруун талд 110м 4 өрөө	4 өрөө	519000000.0	110.0 м²	2012	Байгаа	1 тагттай	Хан-Уул	17	4
Бүрэн тавилгатай, цахилгаан бараатай 3 өрөө байр	3 өрөө	270000000.0	68.0 м²	2020	Байхгүй	1 тагттай	Хан-Уул	10	2
2 өрөө орон сууц	2 өрөө	170000000.0	49.5 м²	2012	Байхгүй	Тагтгүй	Хан-Уул	5	5
Лавай захын баруун тал цэлмэг тэнгэр хотхонд 76м2 3н өрөө байр	3 өрөө	220000000.0	76.0 м²	2020	Байхгүй	Тагтгүй	Хан-Уул	10	3
Нарны хороолол 39,55мкв 1өрөө байр тавилга, цахилгаан хэрэгсэлийн хамт	1 өрөө	102000000.0	39.0 м²	2016	Байхгүй	1 тагттай	Баянгол	12	12
2 өрөө 42m2 тавилгатай байр	2 өрөө	180000000.0	42.6 м²	2017	Байхгүй	1 тагттай	Сүхбаатар	9	3
Жуков,ромео жүлетта хотхон	1 өрөө	98496000.0	41.04 м²	2013	Байхгүй	Тагтгүй	Баянзүрх	15	8
Тарвалин хотхонд 2 өрөө байр	2 өрөө	210000000.0	38.2 м²	2014	Байхгүй	1 тагттай	Баянзүрх	13	8
Japan town c5166м2 4өрөө	4 өрөө	311000000.0	166.0 м²	2020	Байгаа	1 тагттай	Хан-Уул	16	7
Hunnu 2222т 3 ээлж 80 мкв 3 өрөө	3 өрөө	165000000.0	80.0 м²	2023	Байхгүй	1 тагттай	Хан-Уул	25	24
Vega city ашиглалтанд орсон 1р ээлжинд 99,7мк 3 өрөө байр	3 өрөө	309070000.0	99.7 м²	2022	Байхгүй	1 тагттай	Хан-Уул	15	4
Хотын төвд тбд андуудын чанх ард 3 өрөө байр	3 өрөө	178500000.0	70.0 м²	2008	Байгаа	1 тагттай	Баянгол	10	8
Бзд халдвартын эцэс нарантуул захын хойд талын 2 өрөө баыр	2 өрөө	160000000.0	42.0 м²	2015	Байхгүй	1 тагттай	Баянзүрх	9	9
1 хороололд 2 өрөө байр	2 өрөө	180000000.0	60.0 м²	1987	Байхгүй	1 тагттай	Сонгино Хайрхан	9	6
Vip residence 92м2 3 өрөө байр	3 өрөө	118000000.0	92.0 м²	2022	Байхгүй	1 тагттай	Хан-Уул	9	3
Buman olzi horolold 37.51mk 2oroo	2 өрөө	170000000.0	37.51 м²	2021	Байхгүй	1 тагттай	Сонгино Хайрхан	2	2
Халдвартад 2 өрөө байр	2 өрөө	197000000.0	40.3 м²	2021	Байхгүй	1 тагттай	Баянзүрх	10	9
Дөлгөөн нуурт 1 өрөө байр	1 өрөө	53000000.0	26.5 м²	2022	Байхгүй	Тагтгүй	Сүхбаатар	16	10
Алтай хотхонд байр 4 өрөө	4 өрөө	387000000.0	98.8 м²	2013	Байхгүй	1 тагттай	Баянгол	10	10
Их монгол хороололд 63 мкв 3 өрөө байр	3 өрөө	205000000.0	63.0 м²	2010	Байхгүй	1 тагттай	Баянзүрх	10	3
Time tower-т 63.1mkv 2 өрөө	2 өрөө	80000000.0	63.0 м²	2018	Байхгүй	1 тагттай	Баянзүрх	16	2
5-р сургуулийн урд 95мкв	4 өрөө	535000000.0	95.0 м²	2008	Байгаа	2 тагттай	Чингэлтэй	5	5
River stone 2-т 2 өрөө орон сууц	2 өрөө	115900000.0	56.97 м²	2014	Байхгүй	1 тагттай	Хан-Уул	10	10
Чд-т 3 өрөө, гал тогоо тусдаа байр	3 өрөө	160000000.0	40.0 м²	1995	Байхгүй	2 тагттай	Чингэлтэй	9	1
Хүннү моллын хажууд 2 өрөө	2 өрөө	296400000.0	52.0 м²	2017	Байхгүй	1 тагттай	Хан-Уул	12	10
Хороололын эцэст 2 өрөө байр	2 өрөө	230000000.0	55.0 м²	2010	Байгаа	1 тагттай	Баянгол	12	11
Хотын төв 1 өрөө байр	1 өрөө	87000000.0	36.0 м²	1981	Байхгүй	1 тагттай	Баянзүрх	5	2
5 шарын автобусны буудлын ард 4өрөө	4 өрөө	360800000.0	86.0 м²	2002	Байгаа	1 тагттай	Сонгино Хайрхан	5	5
Арцад лакшири 3 өрөө	3 өрөө	118000000.0	96.71 м²	2023	Байхгүй	2 тагттай	Хан-Уул	14	4
2 өрөө	2 өрөө	95000000.0	29.0 м²	1990	Байхгүй	1 тагттай	Баянгол	9	2
Хурд рапид хороололд 3 өрөө орон сууц	3 өрөө	185000000.0	94.55 м²	2014	Байгаа	1 тагттай	Хан-Уул	12	11
Сансарт 3 өрөө	3 өрөө	193000000.0	71.0 м²	2013	Байхгүй	2 тагттай	Баянзүрх	8	8
Emerald residence 5 uruu 132m2	5+ өрөө	382800000.0	132.0 м²	2016	Байгаа	1 тагттай	Баянзүрх	16	3
Vega cjty hothon	4 өрөө	311000000.0	110.3 м²	2023	Байгаа	1 тагттай	Хан-Уул	16	9
2 өрөө 48м2	2 өрөө	197000000.0	48.26 м²	2022	Байхгүй	1 тагттай	Баянзүрх	16	1
Бздүүрэг 8 хороонд 2 өрөө байр	2 өрөө	230000000.0	44.01 м²	2022	Байхгүй	1 тагттай	Баянзүрх	16	1
Халдвартын эмнэлгийн зүүн урд 3 өрөө байр	3 өрөө	380000000.0	56.32 м²	2018	Байхгүй	1 тагттай	Баянзүрх	9	4
Bzd-14 horoo. 64 bairni 2oroo 35m2 bair	2 өрөө	95000000.0	35.0 м²	2016	Байхгүй	1 тагттай	Баянзүрх	10	3
Худ 19хороолол 2 өрөө	2 өрөө	125000000.0	52.42 м²	2019	Байхгүй	1 тагттай	Хан-Уул	16	5
Чулуу овоонд 3 өрөө байр 74м2	3 өрөө	270000000.0	74.0 м²	2018	Байхгүй	1 тагттай	Баянзүрх	16	14
Эрдэнэт 3 микр 20 байранд 2 өрөө байр	2 өрөө	115000000.0	29.0 м²	1983	Байхгүй	1 тагттай	Орон нутаг	4	4
42.4 2 өрөө	2 өрөө	160000000.0	42.4 м²	2023	Байхгүй	1 тагттай	Баянзүрх	16	8
Shine nalaih hothond 2r oroo	2 өрөө	115000000.0	37.0 м²	2019	Байхгүй	1 тагттай	Налайх	5	5
Шинэ монгол сургуулийн зүүн талд 2 өрөө байр	2 өрөө	230000000.0	48.09 м²	2011	Байхгүй	1 тагттай	Баянзүрх	10	4
Хотын төвтэй ойр 3 өрөө	3 өрөө	220000000.0	70.0 м²	2008	Байхгүй	1 тагттай	Баянгол	5	2
Кино үйлдвэрт happy town хороололд 64,6м2 2 өрөө байр	2 өрөө	180000000.0	64.6 м²	2015	Байхгүй	1 тагттай	Баянзүрх	16	2
Tuul condominium хотхонд 64,1мкв 2 өрөө байр	2 өрөө	180000000.0	64.1 м²	2018	Байхгүй	1 тагттай	Хан-Уул	16	2
Американ дэнж	3 өрөө	270000000.0	90.0 м²	2015	Байхгүй	1 тагттай	Баянзүрх	16	3
Арцат luxury	3 өрөө	220000000.0	74.96 м²	2022	Байгаа	1 тагттай	Хан-Уул	14	14
Арцат лакшири хотхонд 2 өрөө орон сууц	2 өрөө	95000000.0	51.0 м²	2022	Байхгүй	1 тагттай	Хан-Уул	14	13
Dream apartment 3 өрөө	3 өрөө	170000000.0	67.65 м²	2022	Байхгүй	1 тагттай	Баянзүрх	16	10
120 мянгатад мастер 3 өрөө байр	3 өрөө	380000000.0	110.0 м²	2010	Байгаа	2 тагттай	Хан-Уул	12	9
Бгд 35м2 1өрөө байр	1 өрөө	136500000.0	35.0 м²	2015	Байхгүй	Тагтгүй	Баянгол	11	9
Хүнсний 4-ийн баруун урд могул тауэрт 14 давхарт 70 м.кв 2 өрөө байр	2 өрөө	210000000.0	70.0 м²	2022	Байхгүй	1 тагттай	Сүхбаатар	16	14
Belmonte -1 d 115,47 m2 4 oroo	4 өрөө	646632000.0	115.47 м²	2021	Байхгүй	1 тагттай	Хан-Уул	11	10
Цэцэрлэгт хүрээлэнгийн хажууд санрайз таунд 3 өрөө байр 90m2	3 өрөө	205000000.0	90.0 м²	2014	Байгаа	1 тагттай	Баянзүрх	15	13
3-4 хороололд 1өрөө байр	1 өрөө	120000000.0	38.0 м²	1990	Байхгүй	1 тагттай	Баянгол	5	4
Нисэх буян ухаа-2 хороололд 68м2 3 өрөө байр	3 өрөө	270000000.0	68.59 м²	2018	Байгаа	1 тагттай	Хан-Уул	9	4
Нисхэд 2 өрөө байр	2 өрөө	125000000.0	52.84 м²	2023	Байхгүй	1 тагттай	Хан-Уул	12	2
Хотын төв их дэлгүүрийн урд 4 өрөө байр	4 өрөө	270000000.0	104.0 м²	2003	Байгаа	2 тагттай	Сүхбаатар	6	4
Бзд, офицерт 2 өрөө байр	2 өрөө	197000000.0	43.0 м²	2017	Байхгүй	2 тагттай	Баянзүрх	12	12
Арцат форчюнд хотхон 3 өрөө байр	3 өрөө	270000000.0	89.0 м²	2022	Байхгүй	1 тагттай	Хан-Уул	8	2
King tower хотхонд пентхаус	5+ өрөө	751100000.0	259.0 м²	2022	Байхгүй	2 тагттай	Хан-Уул	16	16
Худ глобал таунд 2 өрөө	2 өрөө	80000000.0	66.0 м²	2022	Байхгүй	1 тагттай	Хан-Уул	22	21
100 айлд тавилгатай 2 өрөө	2 өрөө	99000000.0	62.0 м²	2016	Байгаа	1 тагттай	Сүхбаатар	12	2
Global town хотхонд 2 өрөө байр 65.87 мкв	2 өрөө	108000000.0	65.87 м²	2022	Байхгүй	1 тагттай	Хан-Уул	22	18
Бзд -т 1 өрөө байр city residence хотхонд	1 өрөө	90000000.0	26.76 м²	2023	Байхгүй	1 тагттай	Баянзүрх	12	7
Москва хороололд 3 өрөө байр	3 өрөө	359000000.0	77.25 м²	2022	Байхгүй	1 тагттай	Сонгино Хайрхан	15	11
